ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,default payment next month
2404,320000,1,1,2,32,-1,2,-1,-1,-2,-2,752,1
23494,320000,2,1,2,32,0,0,0,-1,-1,-1,13720,1
23067,320000,2,1,2,32,-1,0,-1,-1,-1,-1,13122,0
5054,320000,1,2,2,32,0,0,0,0,0,0,75122,1
5034,320000,2,2,1,32,0,0,0,0,0,0,160832,0
7165,320000,2,1,2,32,-2,-2,-2,-2,-2,-2,-1,1
16421,320000,2,1,2,32,-1,-1,-1,0,0,-1,20488,1
11060,320000,1,2,2,32,1,2,2,2,2,2,114180,1
11449,320000,1,2,1,32,0,0,0,0,0,0,43265,0
7495,330000,1,1,2,32,0,0,0,0,0,0,162657,1
4565,330000,1,1,2,32,-2,-2,-2,-1,-1,-1,28106,0
20660,330000,1,2,1,32,2,2,2,2,0,0,60804,1
14269,330000,1,1,2,32,-1,2,2,-1,-1,-1,2145,1
26143,330000,2,1,1,32,0,0,0,0,0,0,155927,1
20194,330000,2,1,2,32,0,0,0,0,0,0,12118,1
27194,330000,1,1,2,32,0,0,-2,-2,-2,-2,16352,1
19469,340000,2,2,1,32,0,0,0,0,0,0,61605,0
12628,340000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,1
13819,340000,2,2,1,32,0,0,0,0,0,0,34228,1
23300,340000,2,3,1,32,0,-1,0,0,0,0,11049,1
3373,340000,2,2,2,32,0,0,0,0,0,0,80174,0
6296,340000,2,2,2,32,0,0,0,0,0,0,169246,0
75,340000,1,1,2,32,-1,-1,-1,-1,-1,-1,3048,0
22353,350000,2,1,2,32,0,0,0,0,2,0,260076,1
26968,350000,1,1,2,32,0,0,0,0,0,0,43356,1
9487,350000,1,1,2,32,-1,-1,0,0,-1,-1,15179,0
10022,350000,2,3,1,32,-1,-1,-1,-1,-1,-1,70910,1
24816,350000,1,2,2,32,0,0,0,0,0,0,262576,0
7453,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,1
4554,350000,2,2,1,32,-2,-2,-1,0,0,0,19637,0
19970,350000,2,1,2,32,-1,-1,-1,-1,-1,0,11942,1
6848,350000,1,1,2,32,0,0,0,0,0,0,92134,1
23229,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,384,1
23512,350000,2,2,2,32,-1,-1,-1,-1,-1,0,10362,1
12932,350000,1,2,2,32,0,0,0,0,0,0,228009,1
5216,350000,2,1,2,32,0,-1,-1,-1,0,0,10830,0
22751,350000,2,1,1,32,-1,-1,-2,-2,-2,-2,30625,1
18078,350000,1,2,2,32,0,0,0,0,0,0,227873,1
29015,350000,2,1,2,32,-2,-1,-1,-1,0,0,24522,0
22864,350000,2,1,2,32,0,0,0,0,0,0,87611,0
11189,350000,2,1,1,32,0,0,0,0,0,0,67761,0
22677,360000,2,2,2,32,-2,-2,-2,-2,-2,-2,171,1
29910,360000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0
5703,360000,1,1,2,32,-1,-1,-1,-1,0,0,27,1
19550,360000,2,1,2,32,0,0,0,0,0,0,11358,1
25765,360000,2,1,2,32,0,0,0,0,0,0,272112,0
3916,360000,2,2,1,32,0,-1,-1,-1,-1,-1,101403,1
24903,360000,1,2,1,32,-1,-1,-1,0,0,-1,942,1
12459,360000,2,1,1,32,-1,-1,-2,-2,-2,-2,2500,1
19273,360000,2,1,2,32,0,0,0,0,0,0,290543,1
1758,360000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,1
17998,360000,1,1,2,32,-2,-2,-2,-2,-2,-2,8971,0
19541,360000,2,1,1,32,0,0,0,0,0,0,16039,0
7986,360000,2,1,2,32,-1,-1,-1,-1,0,-1,42524,1
4917,360000,2,1,1,32,-2,-2,-2,-2,-2,-2,0,0
17296,360000,2,1,1,32,-2,-2,-2,-2,-1,0,-16,1
11288,360000,1,2,1,32,0,0,0,-1,-1,0,7230,1
7435,360000,2,1,2,32,-1,-1,-1,0,0,0,13819,1
6545,360000,1,3,1,32,0,0,0,0,0,0,89120,0
23076,360000,2,1,1,32,0,0,0,0,0,0,317024,1
325,360000,2,2,2,32,0,0,0,0,0,0,93029,1
6739,360000,1,1,1,32,1,-2,-2,-2,-2,-2,0,1
15092,360000,1,1,1,32,0,0,0,0,0,0,120533,0
187,360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,1
26986,360000,1,1,1,32,-1,-1,-2,-2,-2,-2,2500,0
28528,360000,2,2,2,32,0,0,0,0,0,0,11646,0
21208,360000,1,2,3,32,-2,-2,-2,-2,-2,-2,10591,0
8570,360000,1,1,2,32,-1,-1,-1,0,0,0,8140,1
28025,360000,2,3,1,32,0,0,0,0,0,0,227689,0
7698,360000,2,1,2,32,0,0,0,0,0,0,166848,1
28580,360000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0
22694,360000,2,1,2,32,0,0,0,0,-1,0,192160,0
2028,360000,1,1,2,32,0,0,0,0,-1,-1,304907,1
1618,360000,1,1,1,32,-2,-2,-2,-2,-2,-2,10729,0
6125,360000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0
19479,360000,2,1,2,32,0,0,0,0,0,0,167232,0
5653,360000,2,1,1,32,0,0,0,0,-1,0,37736,1
9480,360000,2,1,1,32,1,-2,-2,-2,-2,-2,0,1
1484,360000,1,1,2,32,-1,-1,-1,-1,-1,-1,389,1
13397,360000,1,2,2,32,0,0,0,2,0,0,33215,0
11299,360000,1,1,2,32,0,0,0,0,0,0,26833,1
2009,360000,2,2,1,32,1,-2,-2,-2,-2,-2,-301,1
9787,360000,1,1,1,32,-1,-1,-1,0,0,0,2612,0
15480,360000,1,3,1,32,-2,-2,-2,-2,-2,-2,33597,0
11989,360000,2,1,2,32,1,-2,-2,-1,-1,-1,0,0
3815,360000,2,1,1,32,-1,-1,-2,-1,0,0,249,1
10258,360000,1,1,1,32,-1,-1,-1,-1,-1,-1,2708,1
11568,360000,2,1,1,32,-1,-1,-1,-1,-1,-1,39587,0
27234,360000,1,1,1,32,-1,-1,-1,-1,-1,-1,7462,1
26594,380000,1,1,2,32,0,0,0,0,0,0,387851,0
8679,380000,1,1,2,32,-1,-1,-1,-1,-1,-1,326,1
8525,380000,2,1,2,32,-1,-1,-1,-1,-1,-1,41727,0
6478,380000,2,1,2,32,-1,0,0,0,0,0,91806,1
49,380000,1,2,2,32,-1,-1,-1,-1,-1,-1,22401,0
5239,380000,1,1,1,32,0,0,0,0,0,0,53369,1
24546,390000,1,1,2,32,-1,-1,-1,-1,-1,0,35745,1
20828,390000,1,1,1,32,0,0,0,0,0,0,26214,1
28943,390000,2,1,2,32,-1,0,0,0,0,0,46895,1
23309,390000,2,2,1,32,-1,-1,-1,-1,-1,0,2075,0
23489,390000,2,1,2,32,0,0,0,0,0,0,16566,1
29915,390000,1,1,2,32,0,0,0,0,-1,-1,60425,0
5250,390000,2,1,2,32,0,0,0,0,0,0,22008,0
14284,390000,2,1,1,32,-2,-1,-1,-1,-1,0,1714,0
15701,400000,1,1,1,32,2,2,0,0,-2,-2,187698,1
17297,400000,2,2,2,32,-2,-2,-2,-2,-2,-2,6464,1
16301,400000,2,2,1,32,0,0,0,0,0,0,183339,1
11041,400000,2,1,2,32,1,2,2,2,2,2,29864,1
22358,400000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,0
7980,400000,1,1,2,32,0,0,0,0,0,2,21930,1
26071,400000,2,1,2,32,0,0,0,0,0,0,46782,0
18060,400000,1,1,2,32,-1,-1,-1,-1,0,0,525,1
24315,400000,1,2,1,32,0,0,0,0,0,0,271974,0
12111,400000,2,1,2,32,0,0,0,0,-1,-1,35383,0
9766,400000,2,1,1,32,-2,-2,-2,-2,-2,-2,7217,1
26950,400000,1,1,2,32,-1,-1,-1,0,0,0,3919,1
9433,400000,2,1,1,32,-2,-2,-2,-2,-2,-1,110,1
14237,400000,1,1,2,32,0,0,0,0,0,0,71991,1
21187,400000,1,1,2,32,0,0,0,0,0,0,55773,0
8894,400000,2,1,1,32,1,-1,-1,-1,-1,-1,0,0
5882,400000,2,1,2,32,0,0,0,0,0,0,48419,1
19974,400000,2,1,1,32,-2,-2,-2,-2,-2,-2,3616,0
26037,400000,2,2,2,32,0,0,0,0,0,0,234779,0
29956,410000,1,1,2,32,-1,2,-1,-1,0,-1,380,0
24636,410000,1,1,2,32,0,0,0,0,2,2,35868,1
20778,410000,1,1,2,32,-1,0,-1,-1,-1,-1,3339,0
793,410000,1,1,2,32,-1,-1,-1,-2,-2,-2,5335,0
27445,410000,1,1,2,32,0,0,0,0,0,0,198954,1
25951,410000,2,3,1,32,-2,-2,-2,-2,-1,0,388,0
16625,420000,1,1,2,32,0,0,0,2,0,0,90875,0
15084,420000,1,1,2,32,-2,-2,-2,-2,-2,-1,11728,0
20774,420000,1,3,1,32,-1,-1,-1,0,0,0,1875,1
10472,420000,2,1,1,32,0,0,0,0,0,0,45465,1
29619,420000,1,1,1,32,0,0,0,0,0,0,387143,1
24476,420000,1,2,1,32,0,0,2,2,-2,-2,203843,0
20180,420000,2,2,2,32,0,0,0,0,0,0,211688,1
10965,420000,1,3,2,32,-1,-1,0,-1,-1,-2,41104,1
25678,420000,2,2,2,32,0,0,0,0,0,0,476396,1
22374,420000,2,2,1,32,0,0,0,0,0,0,546485,0
12297,420000,1,1,1,32,0,0,0,0,0,0,45060,1
29665,420000,1,1,2,32,-1,-1,-1,-1,-2,-2,1100,1
25529,420000,2,1,1,32,-1,-1,-2,-2,-2,-2,8871,0
14774,420000,1,1,1,32,1,-2,-2,-2,-1,-1,8120,1
24276,420000,1,1,1,32,0,0,0,0,0,0,60825,1
18934,420000,2,2,1,32,0,0,0,0,0,0,89863,1
7048,430000,1,2,1,32,1,-1,-1,-2,-2,-2,0,1
8836,430000,2,2,1,32,-2,-2,-1,2,0,0,-15308,1
8663,440000,2,5,1,32,0,0,0,0,0,0,324469,0
23049,440000,2,2,1,32,2,0,0,0,0,0,339410,0
6457,450000,2,1,2,32,1,-1,0,0,-2,-1,0,0
24349,450000,1,2,2,32,0,0,0,0,0,0,166295,0
25949,450000,2,1,2,32,0,-1,-1,-1,0,0,46437,0
29554,450000,1,1,2,32,-1,-1,-1,-2,-2,-1,1270,0
19124,450000,2,1,2,32,-2,-2,-2,-2,-2,-2,1249,1
14197,450000,2,2,2,32,0,0,0,0,0,0,14237,0
12274,450000,1,2,2,32,-2,-2,-2,-2,-2,-2,-3768,1
1833,460000,1,1,2,32,0,0,0,0,0,0,386437,0
11834,460000,2,3,2,32,0,0,0,0,0,0,89747,0
22676,460000,2,1,1,32,0,0,-1,-1,-1,-1,5085,1
22613,460000,2,1,2,32,-2,-2,-2,-2,-2,-2,13377,0
28327,460000,2,2,2,32,0,0,0,0,0,0,30506,0
27195,470000,1,2,1,32,0,0,0,0,0,0,176838,1
24492,470000,1,2,2,32,-1,-1,-1,-1,0,0,19419,0
6774,470000,2,2,2,32,0,0,0,0,0,0,491428,1
1360,470000,2,2,2,32,0,0,0,0,0,0,147113,1
22738,470000,2,1,2,32,1,-2,-2,-1,-1,0,0,0
10753,470000,1,2,1,32,0,0,0,0,0,0,181224,0
23477,480000,2,1,2,32,-2,-2,-2,-2,-2,-2,11872,1
18322,480000,2,1,2,32,-1,-1,-1,-1,-1,-1,3655,0
19716,500000,2,2,1,32,-1,0,0,-1,-1,-2,26455,1
4202,500000,1,3,2,32,0,0,2,0,0,0,211508,0
28659,500000,2,1,2,32,0,0,0,0,0,0,253767,1
10724,500000,2,2,2,32,0,-1,-1,-1,0,0,13631,0
26358,500000,2,1,2,32,0,0,0,0,0,0,422713,0
26068,500000,2,5,1,32,0,0,0,0,-1,-1,139255,1
3775,500000,2,1,2,32,-1,-1,-1,-1,-1,-1,103880,0
28630,500000,2,2,1,32,0,0,0,0,0,0,405490,1
13881,500000,2,1,2,32,0,0,0,0,0,0,298809,1
10264,500000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,1
912,500000,1,1,2,32,-1,0,0,0,0,0,386405,0
13733,500000,2,1,1,32,-1,-1,-1,-1,0,0,185419,1
25793,500000,2,1,1,32,-1,-1,-1,-1,0,0,93174,0
11008,500000,1,1,2,32,0,0,0,0,0,0,208603,1
24527,500000,1,1,1,32,0,0,0,0,0,0,305575,0
27269,500000,1,2,2,32,0,0,0,2,0,0,126599,0
4308,500000,2,2,1,32,0,0,0,0,0,0,37664,0
12168,500000,2,2,2,32,0,0,0,0,2,0,33763,1
10921,500000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,1
20033,500000,2,3,2,32,1,-2,-2,-2,-2,-2,0,0
22391,500000,2,2,2,32,-1,-1,-1,-1,0,0,9609,1
20883,500000,1,1,2,32,-1,0,0,0,-1,-1,27318,1
18149,500000,1,1,2,32,0,0,0,0,0,0,65736,0
9304,500000,1,2,2,32,-2,-2,-2,-2,-2,-2,71731,0
16281,500000,2,4,1,32,-2,-2,-2,-2,-2,-2,33647,1
9649,500000,2,2,2,32,0,0,0,0,0,0,44462,0
24223,500000,1,2,2,32,0,0,0,0,0,-1,331751,0
5161,500000,1,2,2,32,-1,-1,-1,-1,0,-1,10339,1
2392,500000,1,1,2,32,1,-1,-1,-1,0,0,-218,0
3100,500000,1,1,1,32,0,0,0,0,0,0,15491,0
6783,500000,1,1,1,32,1,1,1,1,0,0,48169,1
8393,500000,1,2,2,32,-1,-1,0,0,0,-1,264,1
28968,500000,2,5,1,32,-1,-1,-1,-1,0,0,5353,0
13705,500000,1,1,2,32,-2,-1,0,0,0,0,11086,0
8012,500000,1,1,2,32,0,-1,0,0,0,-1,18290,1
17968,510000,1,1,2,32,0,0,0,0,0,0,63573,0
5093,520000,1,2,2,32,0,0,0,0,0,0,17718,0
3259,530000,1,1,2,32,-2,-2,-1,0,0,0,12451,1
2250,550000,2,2,1,32,0,0,0,0,0,0,546741,1
23378,550000,2,2,1,32,2,0,0,0,0,0,548551,1
9009,560000,1,2,1,32,1,-2,-2,-1,-1,-2,19924,1
3406,560000,2,1,2,32,0,0,0,0,0,0,68199,0
16102,570000,2,1,2,32,0,0,0,0,0,0,47758,0
24224,580000,1,1,2,32,-1,0,0,0,0,0,49193,1
9739,630000,1,1,2,32,-2,-2,-2,-2,-2,-2,2731,0
4034,710000,2,1,2,32,0,0,0,0,0,0,28585,1
23092,710000,2,4,2,32,0,0,0,0,0,0,377249,1
8417,10000,2,2,2,33,0,0,0,0,0,0,7659,0
17499,10000,2,3,1,33,2,2,2,0,0,0,7708,0
26260,10000,2,3,1,33,1,-2,-2,-2,-2,-2,0,0
1886,10000,1,2,2,33,-2,-2,-2,-2,-2,-2,0,0
655,10000,1,2,2,33,0,0,0,0,0,0,8177,0
27065,10000,1,2,1,33,0,0,0,0,0,0,10146,0
5759,10000,2,2,2,33,0,0,0,0,0,-1,15004,1
28582,10000,2,1,2,33,2,2,2,0,0,0,7486,0
3198,10000,1,1,2,33,0,0,0,0,0,0,8417,0
7244,10000,1,3,2,33,-1,-1,-1,-1,-1,-1,1655,1
25528,10000,2,2,2,33,-2,-1,0,0,2,2,-216,0
27309,20000,1,3,2,33,1,2,2,2,2,2,16247,0
1923,20000,1,2,2,33,0,0,0,0,0,-1,8488,1
16167,20000,2,2,1,33,0,0,0,0,0,0,17287,0
773,20000,1,2,1,33,0,0,0,0,0,0,11026,0
6130,20000,1,1,2,33,2,0,0,-2,-2,-2,16339,1
1920,20000,1,2,1,33,0,0,0,-2,-2,-2,2508,0
19818,20000,2,2,2,33,2,0,0,0,0,0,19946,1
16225,20000,2,3,1,33,1,-2,-2,-2,-2,-2,0,1
24798,20000,1,2,1,33,1,2,0,0,2,2,4481,0
3169,20000,1,2,2,33,-1,0,0,0,0,0,3010,0
21110,20000,1,2,1,33,2,0,0,0,0,0,17999,1
17520,20000,2,1,2,33,0,0,3,3,2,2,11391,0
8226,20000,1,1,2,33,1,2,2,2,2,2,17971,0
14088,20000,1,2,2,33,0,0,-1,-1,-1,-1,14765,0
7290,20000,1,2,2,33,0,0,0,0,0,0,36658,0
29800,20000,1,2,2,33,3,2,8,7,6,5,14513,1
29588,20000,1,2,2,33,0,0,0,0,0,0,13479,0
5219,20000,2,2,1,33,2,0,0,0,0,0,18075,1
12928,20000,2,2,1,33,0,0,0,0,0,-2,13864,0
2419,20000,1,2,2,33,0,0,0,0,0,2,12518,0
13958,20000,2,1,2,33,1,3,3,2,2,2,16180,0
4261,20000,1,2,2,33,0,0,0,0,0,0,16128,0
13793,20000,1,2,2,33,0,0,0,0,0,0,18357,0
2792,20000,1,1,2,33,0,0,0,2,0,0,16117,0
26000,20000,2,2,1,33,0,0,0,0,0,0,10001,0
7760,20000,1,2,2,33,1,2,0,0,0,-2,17439,0
12493,20000,2,3,1,33,0,0,0,0,0,0,2909,0
5294,20000,1,1,2,33,0,0,0,0,0,0,17593,0
9945,20000,1,2,2,33,0,0,0,2,0,0,17439,0
11037,20000,1,2,1,33,1,2,0,0,3,2,18139,1
11764,20000,1,2,1,33,0,0,0,0,0,0,4128,1
24327,20000,1,2,2,33,0,0,0,0,0,0,18330,0
6373,20000,1,2,2,33,0,0,2,0,0,0,18271,0
28220,20000,2,2,2,33,0,0,0,0,0,0,11635,0
1060,20000,1,3,1,33,2,0,0,0,0,-2,20500,1
16712,20000,1,2,1,33,0,0,0,2,2,-2,18706,1
17267,20000,2,3,2,33,0,0,0,0,0,0,20023,0
27450,20000,1,1,1,33,0,0,0,0,0,0,20276,0
7492,30000,1,2,1,33,0,0,0,0,0,0,23900,0
17974,30000,1,1,2,33,4,3,2,2,2,2,22303,1
29918,30000,1,1,2,33,-1,3,2,-1,0,0,31724,1
16307,30000,2,2,2,33,0,0,0,0,0,0,30336,0
28221,30000,2,2,1,33,3,2,2,7,7,7,2400,1
12390,30000,2,2,1,33,0,0,0,0,0,0,12051,0
11614,30000,1,2,2,33,0,0,0,0,0,-2,28949,0
16308,30000,2,2,2,33,2,0,0,0,0,-1,17011,1
6737,30000,2,1,1,33,0,0,0,0,0,0,27729,0
17216,30000,2,2,1,33,0,0,0,0,0,0,11042,0
1110,30000,2,2,2,33,1,2,0,0,0,0,31089,0
2903,30000,2,2,2,33,0,0,0,0,0,0,25498,1
2695,30000,1,2,2,33,1,2,0,0,0,0,31956,0
19074,30000,2,2,1,33,0,0,-1,0,0,0,4101,0
19259,30000,2,1,2,33,3,2,2,2,0,0,21167,1
23492,30000,2,3,1,33,0,0,0,0,0,0,29666,0
9958,30000,2,2,1,33,2,0,0,2,2,0,31947,1
23466,30000,2,2,1,33,2,2,0,0,0,0,29498,1
23118,30000,2,5,1,33,0,0,0,0,0,0,25083,0
2179,30000,2,2,1,33,-1,-1,-1,0,0,0,29568,0
16139,30000,2,3,2,33,0,0,2,0,0,2,22463,1
6525,30000,1,2,1,33,0,0,0,0,0,0,23467,0
5488,30000,1,1,2,33,2,2,2,2,2,2,27274,1
19692,30000,2,2,2,33,-2,-2,-2,-2,-2,-2,498,0
20702,30000,1,1,2,33,1,2,2,2,2,2,25826,0
27029,30000,1,2,1,33,0,0,0,0,0,0,59867,1
20959,30000,1,2,1,33,0,0,0,0,0,-1,6390,0
22859,30000,2,3,1,33,0,0,2,2,2,0,39577,1
24711,30000,1,3,2,33,0,0,0,0,0,0,30384,1
13798,30000,2,3,1,33,1,2,2,2,0,0,39995,0
3871,30000,1,2,1,33,1,-2,-2,-2,-2,-2,0,1
12103,30000,1,2,2,33,0,0,0,0,0,0,29956,0
16305,30000,2,2,1,33,4,3,2,0,0,2,31087,1
13581,30000,1,2,1,33,0,0,0,-2,-2,-2,34914,0
8039,30000,2,2,1,33,0,0,0,0,0,0,30147,0
23433,30000,2,2,1,33,0,0,0,0,0,0,28938,0
2205,30000,1,2,1,33,0,0,0,0,0,0,15662,0
14483,30000,1,2,2,33,0,0,0,0,0,0,30247,0
18046,30000,1,1,1,33,0,0,0,0,0,0,28700,0
7308,30000,2,3,2,33,1,2,2,0,0,2,24457,1
12494,30000,1,2,1,33,2,2,0,0,0,0,42646,1
4141,30000,2,2,2,33,0,0,0,0,0,0,29965,0
20781,30000,1,2,1,33,0,0,0,0,0,0,30258,0
6400,30000,1,3,1,33,2,0,0,0,0,0,29742,1
9075,30000,2,3,1,33,2,2,2,2,2,2,27126,0
27137,30000,1,3,1,33,3,2,2,0,0,2,19932,1
8072,30000,1,2,2,33,0,-1,0,0,0,0,29574,0
20090,30000,2,2,1,33,-1,-1,-1,-1,-1,-1,390,0
17482,40000,2,2,2,33,0,0,0,0,0,0,34253,0
16816,40000,1,2,2,33,0,0,-2,-2,-2,-2,23330,0
25687,40000,2,2,2,33,-1,-1,-1,2,-1,-1,1860,0
17513,40000,2,2,1,33,1,2,2,2,2,2,23734,1
21176,40000,1,1,1,33,0,0,2,2,2,3,21107,0
9235,40000,2,2,2,33,1,2,2,0,0,-1,21576,0
28891,50000,2,5,1,33,1,2,0,-1,2,0,26358,0
8588,50000,2,2,3,33,0,0,0,0,0,0,48111,0
17413,50000,2,2,2,33,0,0,0,0,0,0,26740,0
25904,50000,2,2,1,33,0,0,0,0,0,0,44052,0
10124,50000,1,2,2,33,0,0,0,0,0,0,48355,0
23248,50000,2,2,1,33,0,0,0,0,0,0,34065,0
28450,50000,2,3,1,33,0,0,-2,-2,-2,-2,23500,0
2004,50000,2,2,2,33,2,0,0,0,0,0,27752,1
23404,50000,2,1,2,33,0,0,0,0,0,0,13452,0
2517,50000,2,2,1,33,0,0,0,0,0,0,47327,0
20931,50000,1,2,2,33,0,0,0,0,0,0,47364,1
14279,50000,2,5,1,33,2,0,-1,2,0,0,24890,1
16231,50000,2,2,1,33,0,0,0,0,0,0,49450,0
15500,50000,1,2,2,33,1,2,0,0,0,0,51210,0
10279,50000,1,2,2,33,0,0,2,2,0,0,29616,1
3523,50000,1,1,2,33,0,0,0,0,0,0,17094,0
16071,50000,2,2,1,33,0,0,0,0,0,0,33441,0
24391,50000,1,2,1,33,0,0,0,0,0,0,22384,1
29575,50000,1,2,1,33,0,0,0,0,0,0,47048,0
5562,50000,1,2,1,33,0,0,0,0,0,0,21460,1
5649,50000,1,3,1,33,0,0,0,2,0,0,19374,0
9741,50000,1,2,2,33,0,0,0,0,0,0,50094,0
9528,50000,2,2,1,33,0,0,0,0,0,0,76025,1
1600,50000,1,1,2,33,0,0,0,0,0,0,47853,1
9389,50000,1,5,2,33,0,0,0,0,0,0,47423,0
13050,50000,2,3,1,33,1,2,0,0,0,0,51421,1
26328,50000,2,1,2,33,0,0,2,2,2,2,25123,1
28029,50000,2,2,1,33,0,0,0,-1,0,0,34485,1
28184,50000,2,2,1,33,0,0,0,0,0,0,37541,0
4218,50000,1,2,2,33,1,2,2,2,2,2,40159,1
16306,50000,2,2,1,33,1,2,0,0,-2,-2,7642,1
6001,50000,1,2,1,33,0,0,0,0,0,0,13538,0
11954,50000,1,3,2,33,1,-2,-2,-1,-1,-2,0,0
5557,50000,2,2,2,33,0,0,0,0,0,0,51444,0
14441,50000,2,1,2,33,1,-2,-1,0,0,-1,0,0
17269,50000,2,3,2,33,1,2,2,2,0,0,25922,0
9309,50000,1,1,1,33,2,2,0,0,0,-1,12632,0
19658,50000,2,2,2,33,1,2,0,0,0,0,49633,0
3844,50000,2,2,2,33,0,0,0,0,0,0,12498,0
3091,50000,1,2,1,33,0,0,0,0,0,0,50431,0
2966,50000,2,2,1,33,-1,0,0,0,0,0,25658,0
21055,50000,1,3,2,33,0,0,0,0,0,0,47834,0
32,50000,1,2,2,33,2,0,0,0,0,0,30518,1
9376,50000,1,2,2,33,0,0,0,0,0,0,53282,1
2114,50000,1,2,2,33,0,0,0,0,0,0,48058,1
16643,50000,1,1,2,33,1,2,2,2,0,0,7148,0
9268,50000,1,1,2,33,0,0,0,0,0,0,21171,0
16759,50000,1,2,1,33,0,0,0,0,0,0,28086,0
9366,50000,1,2,2,33,0,0,0,0,0,2,24060,0
27243,50000,1,2,2,33,0,0,0,0,0,0,18844,1
16692,50000,1,2,2,33,0,0,0,0,0,0,23142,0
775,50000,2,1,2,33,-1,2,-1,-1,-1,-2,7363,0
1592,50000,2,2,2,33,1,2,2,0,0,0,49617,0
20928,50000,1,1,1,33,0,0,2,0,0,0,40505,0
17595,50000,2,2,1,33,0,0,0,0,2,2,40738,0
19914,50000,2,3,1,33,0,0,0,0,0,0,40757,0
8831,50000,1,2,1,33,2,0,-1,-1,-1,0,42923,0
27447,50000,1,3,2,33,0,0,-1,0,-1,0,8949,0
10491,50000,2,6,2,33,2,0,0,0,0,0,50786,0
16886,50000,1,2,1,33,0,0,0,0,0,0,49916,0
6409,50000,2,2,2,33,0,0,0,0,0,0,16926,0
4093,50000,1,2,2,33,2,0,0,2,2,2,30773,0
26301,50000,2,1,2,33,2,2,0,0,-1,0,60679,1
18305,50000,2,2,1,33,0,0,0,0,0,0,32752,0
25533,50000,2,1,2,33,2,2,2,2,2,2,31652,0
20958,50000,1,1,2,33,-1,2,2,2,0,0,36363,0
6353,50000,1,1,2,33,2,4,3,2,0,0,24947,0
6403,50000,2,2,2,33,0,0,0,0,0,0,14720,1
13308,50000,1,1,1,33,1,2,0,0,0,0,46745,0
15039,50000,1,2,2,33,0,0,0,0,0,0,8406,0
19660,50000,2,2,1,33,1,2,0,0,2,0,23250,1
14715,50000,2,3,1,33,0,0,0,0,0,0,39847,0
29612,50000,1,2,1,33,0,0,0,0,0,0,97190,1
3054,50000,1,2,1,33,-2,-2,-2,-2,-2,-2,390,0
279,50000,1,3,1,33,0,0,0,0,0,0,50859,0
9619,50000,1,5,2,33,0,0,0,0,0,-2,45226,0
3903,50000,1,2,1,33,0,0,0,0,0,0,16149,0
22689,50000,2,1,1,33,2,2,2,2,2,2,40669,1
25974,50000,2,2,1,33,0,0,0,0,-1,0,39554,0
19621,50000,2,5,1,33,0,0,0,0,0,0,43268,0
15075,50000,1,2,2,33,0,0,0,0,0,0,45853,0
2428,50000,1,1,2,33,1,2,2,0,0,2,26957,1
12841,60000,2,2,1,33,2,0,0,0,0,0,60099,1
235,60000,2,2,1,33,0,0,0,0,0,0,58203,0
12941,60000,2,3,1,33,0,0,0,0,0,0,57561,0
8821,60000,2,1,2,33,0,0,2,0,-1,-1,11237,1
24326,60000,1,2,2,33,0,0,0,0,0,0,32961,0
5409,60000,2,5,2,33,0,0,0,0,0,0,52176,0
1238,60000,1,1,1,33,-1,-1,-1,-1,-1,-1,8308,0
26020,60000,2,1,1,33,-1,0,-1,-1,-1,0,14932,0
14574,60000,1,2,1,33,-1,0,0,0,0,0,4843,0
28057,60000,2,1,2,33,1,2,0,0,0,0,11776,0
28398,60000,2,3,1,33,1,2,0,0,2,0,56326,0
16391,60000,2,2,1,33,0,0,0,0,0,0,56038,1
5610,60000,1,2,2,33,1,-2,-2,-2,-2,-1,-64,0
4807,60000,1,2,1,33,0,0,0,0,0,0,42246,0
17263,60000,2,2,1,33,0,0,0,0,0,0,50696,0
9202,60000,1,2,2,33,0,0,0,0,0,0,58760,0
4718,60000,2,2,1,33,0,0,0,0,0,0,54660,0
23169,60000,2,2,1,33,0,0,0,0,0,0,57810,0
24384,60000,1,2,2,33,0,0,0,0,0,-1,56221,0
25587,60000,2,2,3,33,-1,-1,-1,2,-1,-1,4260,1
10412,60000,1,3,1,33,0,0,0,0,0,0,59615,0
20088,60000,2,2,1,33,0,0,0,0,0,0,56379,0
23456,60000,2,1,2,33,1,-2,-1,0,0,0,1242,0
718,70000,2,2,1,33,0,0,0,0,0,0,69418,1
6335,70000,2,2,1,33,2,2,2,2,3,2,63963,1
1161,70000,1,1,2,33,0,0,0,0,-2,-2,70524,0
11489,70000,2,1,2,33,0,0,0,0,0,0,39416,0
